"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"28399-52897","RB","Darrel","Darrel Williams","Williams","0","0","4500","SF@KC","KC","SF","","","","",""
"28399-80546","TE","Dan","Dan Arnold","Arnold","0","0","4500","NO@ATL","NO","ATL","","","","",""
"28399-40612","WR","Bobo","Bobo Wilson","Wilson","3.0333334604899087","3","4500","PIT@TB","TB","PIT","","","","",""
"28399-47780","WR","Taywan","Taywan Taylor","Taylor","5.349999904632568","2","4500","TEN@JAC","TEN","JAC","","","","",""
"28399-29351","WR","De'Anthony","De'Anthony Thomas","Thomas","3.299999952316284","2","4500","SF@KC","KC","SF","","","","",""
"28399-84648","WR","Josh","Josh Crockett","Crockett","0","0","4500","SF@KC","KC","SF","","","","",""
"28399-29357","RB","Kenjon","Kenjon Barner","Barner","1.523076864389273","13","4500","NE@DET","NE","DET","","","","",""
"28399-7856","WR","Matthew","Matthew Slater","Slater","0","0","4500","NE@DET","NE","DET","","","","",""
"28399-52916","WR","Russell","Russell Gage","Gage","0","0","4500","NO@ATL","ATL","NO","Q","Knee","","",""
"28399-52917","WR","D.J.","D.J. Chark Jr.","Chark Jr.","-0.20000000298023224","1","4500","TEN@JAC","JAC","TEN","","","","",""
"28399-58041","RB","Mike","Mike Boone","Boone","0","0","4500","BUF@MIN","MIN","BUF","","","","",""
"28399-71359","WR","Javon","Javon Wims","Wims","0","0","4500","CHI@ARI","CHI","ARI","","","","",""
"28399-30403","WR","Chris","Chris Conley","Conley","4.349999904632568","2","4500","SF@KC","KC","SF","","","","",""
"28399-70341","WR","Moritz","Moritz Boehringer","Boehringer","0","0","4500","CIN@CAR","CIN","CAR","","","","",""
"28399-40647","WR","Marquez","Marquez Valdes-Scantling","Valdes-Scantling","0.4000000059604645","2","4500","GB@WAS","GB","WAS","","","","",""
"28399-80584","WR","Lance","Lance Lenoir","Lenoir","0","0","4500","DAL@SEA","DAL","SEA","","","","",""
"28399-81616","WR","Rashard","Rashard Davis","Davis","0","0","4500","IND@PHI","PHI","IND","","","","",""
"28399-6870","TE","Vernon","Vernon Davis","Davis","1.2999999523162842","2","4500","GB@WAS","WAS","GB","","","","",""
"28399-45791","WR","Rashard","Rashard Higgins","Higgins","5.75","2","4500","NYJ@CLE","CLE","NYJ","","","","",""
"28399-38624","RB","T.J.","T.J. Logan","Logan","0","1","4500","CHI@ARI","ARI","CHI","","","","",""
"28399-39649","RB","Benny","Benny Cunningham","Cunningham","0","1","4500","CHI@ARI","CHI","ARI","","","","",""
"28399-40674","WR","Jester","Jester Weah","Weah","0","0","4500","NYG@HOU","HOU","NYG","","","","",""
"28399-57064","RB","Ryan","Ryan Nall","Nall","0","0","4500","CHI@ARI","CHI","ARI","","","","",""
"28399-38634","WR","Ryan","Ryan Switzer","Switzer","1.600000023841858","2","4500","PIT@TB","PIT","TB","","","","",""
"28399-44784","RB","Darius","Darius Jackson","Jackson","0","0","4500","GB@WAS","GB","WAS","","","","",""
"28399-64242","WR","Keke","Keke Coutee","Coutee","0","0","4500","NYG@HOU","HOU","NYG","Q","Hamstring","","",""
"28399-56051","WR","Caleb","Caleb Scott","Scott","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"28399-56059","WR","Trent","Trent Sherfield","Sherfield","0","0","4500","CHI@ARI","ARI","CHI","","","","",""
"28399-56064","RB","Bo","Bo Scarbrough","Scarbrough","0","0","4500","DAL@SEA","DAL","SEA","","","","",""
"28399-57091","WR","Tim","Tim Patrick","Patrick","1.5499999523162842","2","4500","DEN@BAL","DEN","BAL","","","","",""
"28399-45835","WR","Da'Mari","Da'Mari Scott","Scott","0","0","4500","NYJ@CLE","CLE","NYJ","","","","",""
"28399-41741","WR","DaeSean","DaeSean Hamilton","Hamilton","0","0","4500","DEN@BAL","DEN","BAL","","","","",""
"28399-33552","WR","TJ","TJ Jones","Jones","1.100000023841858","1","4500","NE@DET","DET","NE","","","","",""
"28399-97046","WR","Frank","Frank Stephens","Stephens","0","0","4500","SF@KC","SF","KC","","","","",""
"28399-29466","RB","Ricky","Ricky Ortiz","Ortiz","0","0","4500","NO@ATL","ATL","NO","","","","",""
"28399-31524","WR","Cody","Cody Core","Core","0","2","4500","CIN@CAR","CIN","CAR","Q","Back","","",""
"28399-82731","WR","Brandon","Brandon Zylstra","Zylstra","0","0","4500","BUF@MIN","MIN","BUF","","","","",""
"28399-28463","WR","Austin","Austin Carr","Carr","1.5","2","4500","NO@ATL","NO","ATL","","","","",""
"28399-55088","WR","Malik","Malik Turner","Turner","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"28399-27441","RB","Damien","Damien Williams","Williams","0.3499999940395355","2","4500","SF@KC","KC","SF","","","","",""
"28399-43826","WR","Tommylee","Tommylee Lewis","Lewis","0","2","4500","NO@ATL","NO","ATL","Q","Knee","","",""
"28399-22336","WR","Josh","Josh Bellamy","Bellamy","1.100000023841858","1","4500","CHI@ARI","CHI","ARI","","","","",""
"28399-55113","RB","Shaun","Shaun Wilson","Wilson","0.75","2","4500","PIT@TB","TB","PIT","","","","",""
"28399-64339","WR","Auden","Auden Tate","Tate","0","0","4500","CIN@CAR","CIN","CAR","","","","",""
"28399-26458","WR","Tavon","Tavon Austin","Austin","8.25","2","4500","DAL@SEA","DAL","SEA","","","","",""
"28399-58202","RB","Ryan","Ryan Yurachek","Yurachek","0","0","4500","OAK@MIA","OAK","MIA","","","","",""
"28399-44893","RB","Roosevelt","Roosevelt Nix","Nix","2.4000000953674316","1","4500","PIT@TB","PIT","TB","","","","",""
"28399-43870","RB","Joel","Joel Bouagnon","Bouagnon","0","0","4500","GB@WAS","GB","WAS","","","","",""
"28399-70501","RB","C.J.","C.J. Ham","Ham","0.25","2","4500","BUF@MIN","MIN","BUF","","","","",""
"28399-32613","RB","DeAndre","DeAndre Washington","Washington","4.533333333333333","15","4500","OAK@MIA","OAK","MIA","Q","Knee","","",""
"28399-53097","WR","Josh","Josh Reynolds","Reynolds","2.737499952316284","8","4500","LAC@LAR","LAR","LAC","","","","",""
"28399-55153","RB","Garrett","Garrett Dickerson","Dickerson","0","0","4500","NYG@HOU","NYG","HOU","","","","",""
"28399-55165","RB","Justin","Justin Jackson","Jackson","0","0","4500","LAC@LAR","LAC","LAR","","","","",""
"28399-63360","WR","Antonio","Antonio Callaway","Callaway","8.149999618530273","2","4500","NYJ@CLE","CLE","NYJ","","","","",""
"28399-41857","RB","Dalyn","Dalyn Dawkins","Dawkins","0","0","4500","TEN@JAC","TEN","JAC","","","","",""
"28399-43912","WR","Chad","Chad Beebe","Beebe","0","0","4500","BUF@MIN","MIN","BUF","","","","",""
"28399-45964","WR","Marcus","Marcus Kemp","Kemp","0","0","4500","SF@KC","KC","SF","","","","",""
"28399-40866","WR","J'Mon","J'Mon Moore","Moore","0","0","4500","GB@WAS","GB","WAS","","","","",""
"28399-25513","WR","Darius","Darius Jennings","Jennings","6","1","4500","TEN@JAC","TEN","JAC","","","","",""
"28399-34729","RB","Dwayne","Dwayne Washington","Washington","1.3600000381469726","5","4500","NO@ATL","NO","ATL","","","","",""
"28399-56233","WR","Steve","Steve Ishmael","Ishmael","0","0","4500","IND@PHI","IND","PHI","","","","",""
"28399-30635","RB","Mike","Mike Davis","Davis","0.699999988079071","1","4500","DAL@SEA","SEA","DAL","","","","",""
"28399-45997","WR","Keith","Keith Kirkwood","Kirkwood","0","0","4500","NO@ATL","NO","ATL","","","","",""
"28399-29624","RB","Tre","Tre Madden","Madden","1.2000000476837158","1","4500","DAL@SEA","SEA","DAL","","","","",""
"28399-55224","RB","Reggie","Reggie Bonnafon","Bonnafon","0","0","4500","CIN@CAR","CAR","CIN","","","","",""
"28399-43961","RB","Tyler","Tyler Ervin","Ervin","0.8500000238418579","2","4500","NYG@HOU","HOU","NYG","","","","",""
"28399-14268","RB","Stevan","Stevan Ridley","Ridley","1.2000000476837158","1","4500","PIT@TB","PIT","TB","","","","",""
"28399-30652","WR","Tanner","Tanner McEvoy","McEvoy","1.5428571701049805","7","4500","OAK@MIA","MIA","OAK","","","","",""
"28399-32703","WR","Jakeem","Jakeem Grant","Grant","8.25","2","4500","OAK@MIA","MIA","OAK","","","","",""
"28399-43970","RB","Shane","Shane Smith","Smith","0","0","4500","NYG@HOU","NYG","HOU","","","","",""
"28399-43973","RB","Keith","Keith Smith","Smith","2.200000047683716","1","4500","OAK@MIA","OAK","MIA","","","","",""
"28399-57299","TE","Gerald","Gerald Everett","Everett","2.200000047683716","1","4500","LAC@LAR","LAR","LAC","","","","",""
"28399-30678","WR","Damiere","Damiere Byrd","Byrd","0","1","4500","CIN@CAR","CAR","CIN","Q","Knee","","",""
"28399-55257","WR","Steven","Steven Dunbar","Dunbar","0","0","4500","SF@KC","SF","KC","","","","",""
"28399-30684","RB","Brandon","Brandon Wilds","Wilds","0.4000000059604645","1","4500","TEN@JAC","JAC","TEN","","","","",""
"28399-40927","RB","David","David Williams","Williams","0","0","4500","DEN@BAL","DEN","BAL","","","","",""
"28399-33766","RB","Rob","Rob Kelley","Kelley","0.4000000059604645","2","4500","GB@WAS","WAS","GB","IR","Toe","","",""
"28399-14319","RB","Taiwan","Taiwan Jones","Jones","0","1","4500","BUF@MIN","BUF","MIN","Q","Head","","",""
"28399-40948","RB","Ralph","Ralph Webb","Webb","0","0","4500","NE@DET","NE","DET","","","","",""
"28399-14327","RB","Anthony","Anthony Sherman","Sherman","10.100000381469727","1","4500","SF@KC","KC","SF","","","","",""
"28399-63479","RB","John","John Kelly","Kelly","0","0","4500","LAC@LAR","LAR","LAC","","","","",""
"28399-39930","WR","Reggie","Reggie Davis","Davis","0","0","4500","IND@PHI","PHI","IND","","","","",""
"28399-62510","TE","Nick","Nick Boyle","Boyle","4.550000190734863","2","4400","DEN@BAL","BAL","DEN","","","","",""
"28399-11431","TE","Jermaine","Jermaine Gresham","Gresham","4.335714340209961","14","4400","CHI@ARI","ARI","CHI","Q","Achilles","","",""
"28399-12531","D","Denver","Denver Broncos","Broncos","8","2","4400","DEN@BAL","DEN","BAL","","","","",""
"28399-12545","D","Philadelphia","Philadelphia Eagles","Eagles","8","2","4400","IND@PHI","PHI","IND","","","","",""
"28399-12550","D","Seattle","Seattle Seahawks","Seahawks","7","2","4400","DAL@SEA","SEA","DAL","","","","",""
"28399-12556","D","Houston","Houston Texans","Texans","5","2","4400","NYG@HOU","HOU","NYG","","","","",""
"28399-39305","TE","A.J.","A.J. Derby","Derby","8.399999618530273","1","4400","OAK@MIA","MIA","OAK","","","","",""
"28399-22004","TE","Dwayne","Dwayne Allen","Allen","1.6333333651224773","12","4400","NE@DET","NE","DET","","","","",""
"28399-70335","TE","Seth","Seth DeValve","DeValve","3.75","16","4400","NYJ@CLE","CLE","NYJ","Q","Hamstring","","",""
"28399-26355","TE","Logan","Logan Thomas","Thomas","2.049999952316284","2","4400","BUF@MIN","BUF","MIN","","","","",""
"28399-28487","TE","Jeff","Jeff Heuerman","Heuerman","2","2","4400","DEN@BAL","DEN","BAL","","","","",""
"28399-39814","TE","Jordan","Jordan Leggett","Leggett","0","0","4400","NYJ@CLE","NYJ","CLE","","","","",""
"28399-56265","TE","Mike","Mike Gesicki","Gesicki","1.600000023841858","1","4400","OAK@MIA","MIA","OAK","","","","",""
"28399-29725","TE","Levine","Levine Toilolo","Toilolo","1.2000000476837158","1","4300","NE@DET","DET","NE","","","","",""
"28399-14394","TE","Virgil","Virgil Green","Green","5.050000190734863","2","4300","LAC@LAR","LAC","LAR","","","","",""
"28399-12527","D","Chicago","Chicago Bears","Bears","15.5","2","4300","CHI@ARI","CHI","ARI","","","","",""
"28399-12555","D","Baltimore","Baltimore Ravens","Ravens","8","2","4300","DEN@BAL","BAL","DEN","","","","",""
"28399-38301","TE","Darren","Darren Fells","Fells","2.0999999046325684","2","4300","NYJ@CLE","CLE","NYJ","","","","",""
"28399-31207","TE","C.J.","C.J. Uzomah","Uzomah","3.450000047683716","2","4300","CIN@CAR","CIN","CAR","","","","",""
"28399-28144","TE","Dion","Dion Sims","Sims","1.899999976158142","1","4300","CHI@ARI","CHI","ARI","","","","",""
"28399-28346","TE","Maxx","Maxx Williams","Williams","5","2","4300","DEN@BAL","BAL","DEN","","","","",""
"28399-26384","TE","Trey","Trey Edmunds","Edmunds","3.6000000635782876","3","4300","PIT@TB","PIT","TB","","","","",""
"28399-28570","TE","Nick","Nick Vannett","Vannett","2.700000047683716","2","4300","DAL@SEA","SEA","DAL","","","","",""
"28399-14240","TE","Lance","Lance Kendricks","Kendricks","1.350000023841858","2","4300","GB@WAS","GB","WAS","","","","",""
"28399-14355","TE","Niles","Niles Paul","Paul","1.350000023841858","2","4200","TEN@JAC","JAC","TEN","","","","",""
"28399-12528","D","Cincinnati","Cincinnati Bengals","Bengals","11","2","4200","CIN@CAR","CIN","CAR","","","","",""
"28399-12541","D","New England","New England Patriots","Patriots","5.5","2","4200","NE@DET","NE","DET","","","","",""
"28399-45335","TE","Michael","Michael Roberts","Roberts","8","1","4200","NE@DET","DET","NE","","","","",""
"28399-48482","TE","David","David Morgan","Morgan","2.1500000953674316","2","4200","BUF@MIN","MIN","BUF","","","","",""
"28399-29277","TE","Stephen","Stephen Anderson","Anderson","3.7642857687813893","14","4200","NE@DET","NE","DET","","","","",""
"28399-47870","TE","Tyler","Tyler Higbee","Higbee","6.800000190734863","1","4200","LAC@LAR","LAR","LAC","","","","",""
"28399-19342","TE","Demetrius","Demetrius Harris","Harris","2.8769231942983775","13","4200","SF@KC","KC","SF","","","","",""
"28399-29592","TE","Xavier","Xavier Grimble","Grimble","1.6714285441807337","7","4200","PIT@TB","PIT","TB","","","","",""
"28399-48116","TE","Jonnu","Jonnu Smith","Smith","1.7000000476837158","1","4200","TEN@JAC","TEN","JAC","","","","",""
"28399-60451","TE","Tyler","Tyler Conklin","Conklin","1.100000023841858","1","4100","BUF@MIN","MIN","BUF","","","","",""
"28399-12533","D","Green Bay","Green Bay Packers","Packers","9","2","4100","GB@WAS","GB","WAS","","","","",""
"28399-12553","D","Carolina","Carolina Panthers","Panthers","6.5","2","4100","CIN@CAR","CAR","CIN","","","","",""
"28399-22920","TE","Derek","Derek Carrier","Carrier","2","2","4100","OAK@MIA","OAK","MIA","","","","",""
"28399-22065","TE","Rhett","Rhett Ellison","Ellison","1.7999999523162842","2","4100","NYG@HOU","NYG","HOU","","","","",""
"28399-39492","TE","Josh","Josh Hill","Hill","1.5","2","4100","NO@ATL","NO","ATL","","","","",""
"28399-18009","TE","Chris","Chris Manhertz","Manhertz","0.9000000158945719","3","4100","CIN@CAR","CAR","CIN","","","","",""
"28399-12055","TE","Logan","Logan Paulsen","Paulsen","1.5","1","4100","NO@ATL","ATL","NO","","","","",""
"28399-14348","TE","Lee","Lee Smith","Smith","1.933333396911621","6","4000","OAK@MIA","OAK","MIA","","","","",""
"28399-27672","TE","Matt","Matt LaCosse","LaCosse","0","1","4000","DEN@BAL","DEN","BAL","","","","",""
"28399-55336","TE","Chris","Chris Herndon","Herndon","4","1","4000","NYJ@CLE","NYJ","CLE","","","","",""
"28399-62505","TE","MyCole","MyCole Pruitt","Pruitt","0","0","4000","TEN@JAC","TEN","JAC","","","","",""
"28399-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","1.100000023841858","2","4000","TEN@JAC","JAC","TEN","","","","",""
"28399-62515","TE","Neal","Neal Sterling","Sterling","4.199999809265137","1","4000","NYJ@CLE","NYJ","CLE","O","Concussion","","",""
"28399-42046","TE","Durham","Durham Smythe","Smythe","0","0","4000","OAK@MIA","MIA","OAK","","","","",""
"28399-30787","TE","Alex","Alex Ellis","Ellis","0","0","4000","SF@KC","KC","SF","","","","",""
"28399-62534","TE","Brian","Brian Parker","Parker","0","0","4000","DEN@BAL","DEN","BAL","","","","",""
"28399-30800","TE","Jason","Jason Croom","Croom","2.25","2","4000","BUF@MIN","BUF","MIN","","","","",""
"28399-29805","TE","Ryan","Ryan Hewitt","Hewitt","0","1","4000","IND@PHI","IND","PHI","","","","",""
"28399-79980","TE","Eric","Eric Saubert","Saubert","0","1","4000","NO@ATL","ATL","NO","","","","",""
"28399-83074","TE","Dallas","Dallas Goedert","Goedert","0.8999999761581421","1","4000","IND@PHI","PHI","IND","","","","",""
"28399-28807","TE","Gabe","Gabe Holmes","Holmes","0","1","4000","CHI@ARI","ARI","CHI","","","","",""
"28399-80011","TE","Antony","Antony Auclair","Auclair","1.75","2","4000","PIT@TB","TB","PIT","","","","",""
"28399-62617","TE","Khari","Khari Lee","Lee","0","0","4000","BUF@MIN","BUF","MIN","","","","",""
"28399-62633","TE","Matt","Matt Lengel","Lengel","0","0","4000","NYG@HOU","HOU","NYG","","","","",""
"28399-83117","TE","Tanner","Tanner Hudson","Hudson","0","0","4000","PIT@TB","TB","PIT","","","","",""
"28399-32957","TE","Eric","Eric Tomlinson","Tomlinson","2.049999952316284","2","4000","NYJ@CLE","NYJ","CLE","","","","",""
"28399-83138","TE","Ross","Ross Dwelley","Dwelley","0","0","4000","SF@KC","SF","KC","","","","",""
"28399-52436","TE","Mark","Mark Andrews","Andrews","6.900000095367432","2","4000","DEN@BAL","BAL","DEN","","","","",""
"28399-57556","TE","Jerome","Jerome Cunningham","Cunningham","0","0","4000","TEN@JAC","TEN","JAC","","","","",""
"28399-12534","D","Tennessee","Tennessee Titans","Titans","9","2","4000","TEN@JAC","TEN","JAC","","","","",""
"28399-41210","TE","Matt","Matt Flanagan","Flanagan","0","0","4000","GB@WAS","WAS","GB","","","","",""
"28399-62718","TE","Daniel","Daniel Brown","Brown","2.424999952316284","8","4000","CHI@ARI","CHI","ARI","","","","",""
"28399-12544","D","New York","New York Jets","Jets","17.5","2","4000","NYJ@CLE","NYJ","CLE","","","","",""
"28399-12546","D","Arizona","Arizona Cardinals","Cardinals","4","2","4000","CHI@ARI","ARI","CHI","","","","",""
"28399-83202","TE","Christian","Christian Scotland-Williamson","Scotland-Williamson","0","0","4000","PIT@TB","PIT","TB","","","","",""
"28399-12548","D","Los Angeles","Los Angeles Chargers","Chargers","5","2","4000","LAC@LAR","LAC","LAR","","","","",""
"28399-29956","TE","Joshua","Joshua Perkins","Perkins","7.699999809265137","1","4000","IND@PHI","PHI","IND","","","","",""
"28399-27918","TE","Henry","Henry Krieger-Coble","Krieger-Coble","0","0","4000","LAC@LAR","LAR","LAC","","","","",""
"28399-83253","TE","Paul","Paul Butler","Butler","0","0","4000","OAK@MIA","OAK","MIA","","","","",""
"28399-25957","TE","J.P.","J.P. Holtz","Holtz","0","0","4000","GB@WAS","WAS","GB","","","","",""
"28399-45472","TE","Garrett","Garrett Griffin","Griffin","0.44999998807907104","2","4000","NO@ATL","NO","ATL","","","","",""
"28399-25011","TE","Darren","Darren Waller","Waller","0","0","4000","DEN@BAL","BAL","DEN","","","","",""
"28399-40371","TE","Johnny","Johnny Mundt","Mundt","0","0","4000","LAC@LAR","LAR","LAC","","","","",""
"28399-47551","TE","Mason","Mason Schreck","Schreck","0","0","4000","CIN@CAR","CIN","CAR","","","","",""
"28399-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","2.7666667302449546","3","4000","GB@WAS","WAS","GB","","","","",""
"28399-54742","TE","Scott","Scott Simonson","Simonson","0","0","4000","NYG@HOU","NYG","HOU","","","","",""
"28399-84440","TE","Jaeden","Jaeden Graham","Graham","0","0","4000","NO@ATL","ATL","NO","","","","",""
"28399-27117","TE","Sean","Sean Culkin","Culkin","0","0","4000","LAC@LAR","LAC","LAR","","","","",""
"28399-41469","TE","Darrell","Darrell Daniels","Daniels","0.6833333174387614","6","4000","DAL@SEA","SEA","DAL","","","","",""
"28399-22051","TE","Orson","Orson Charles","Charles","3.1500000953674316","2","4000","NYJ@CLE","CLE","NYJ","","","","",""
"28399-80486","TE","Alex","Alex Gray","Gray","0","0","4000","NO@ATL","ATL","NO","","","","",""
"28399-38523","TE","Geoff","Geoff Swaim","Swaim","3.299999952316284","1","4000","DAL@SEA","DAL","SEA","","","","",""
"28399-33418","TE","Alan","Alan Cross","Cross","0","1","4000","PIT@TB","TB","PIT","","","","",""
"28399-47788","TE","Deon","Deon Yelder","Yelder","0","0","4000","NO@ATL","NO","ATL","","","","",""
"28399-62127","TE","Cole","Cole Hikutini","Hikutini","1.25","2","4000","BUF@MIN","MIN","BUF","","","","",""
"28399-70342","TE","Temarrick","Temarrick Hemingway","Hemingway","0","0","4000","LAC@LAR","LAR","LAC","","","","",""
"28399-40649","TE","Pharoah","Pharoah McKever","McKever","0","0","4000","NYJ@CLE","CLE","NYJ","","","","",""
"28399-70363","TE","Hakeem","Hakeem Valles","Valles","1","1","4000","NE@DET","DET","NE","","","","",""
"28399-71386","TE","Jordan","Jordan Thomas","Thomas","1.600000023841858","2","4000","NYG@HOU","HOU","NYG","","","","",""
"28399-54007","TE","Jacob","Jacob Hollister","Hollister","5","1","4000","NE@DET","NE","DET","","","","",""
"28399-40697","TE","Bucky","Bucky Hodges","Hodges","0","0","4000","PIT@TB","PIT","TB","","","","",""
"28399-25346","TE","David","David Grinnage","Grinnage","0","0","4000","TEN@JAC","JAC","TEN","","","","",""
"28399-55042","TE","Dalton","Dalton Schultz","Schultz","0","0","4000","DAL@SEA","DAL","SEA","","","","",""
"28399-70457","TE","Cole","Cole Wick","Wick","0","0","4000","SF@KC","SF","KC","","","","",""
"28399-70458","TE","Jason","Jason Vander Laan","Vander Laan","0","0","4000","CIN@CAR","CAR","CIN","","","","",""
"28399-72515","TE","Ian","Ian Thomas","Thomas","1.7000000476837158","2","4000","CIN@CAR","CAR","CIN","","","","",""
"28399-70489","TE","Ben","Ben Braunecker","Braunecker","0","0","4000","CHI@ARI","CHI","ARI","","","","",""
"28399-38772","TE","Nate","Nate Wozniak","Wozniak","0","0","4000","NO@ATL","NO","ATL","","","","",""
"28399-27527","TE","Blake","Blake Jarwin","Jarwin","0","1","4000","DAL@SEA","DAL","SEA","","","","",""
"28399-40913","TE","Thomas","Thomas Duarte","Duarte","0","0","4000","LAC@LAR","LAC","LAR","","","","",""
"28399-24533","TE","Mo","Mo Alie-Cox","Alie-Cox","0","0","4000","IND@PHI","IND","PHI","","","","",""
"28399-43993","TE","Andrew","Andrew Vollert","Vollert","0","0","4000","CHI@ARI","ARI","CHI","","","","",""
"28399-14304","TE","Luke","Luke Stocker","Stocker","3.5999999046325684","2","4000","TEN@JAC","TEN","JAC","","","","",""
"28399-57325","TE","Jordan","Jordan Franks","Franks","0","0","4000","CIN@CAR","CIN","CAR","","","","",""
"28399-57338","TE","Jordan","Jordan Akins","Akins","2.5999999046325684","2","4000","NYG@HOU","HOU","NYG","","","","",""
"28399-12547","D","Pittsburgh","Pittsburgh Steelers","Steelers","6","2","3900","PIT@TB","PIT","TB","","","","",""
"28399-12537","D","Oakland","Oakland Raiders","Raiders","2.5","2","3800","OAK@MIA","OAK","MIA","","","","",""
"28399-12536","D","Kansas City","Kansas City Chiefs","Chiefs","3.5","2","3700","SF@KC","KC","SF","","","","",""
"28399-12539","D","Miami","Miami Dolphins","Dolphins","13","2","3700","OAK@MIA","MIA","OAK","","","","",""
"28399-12542","D","New Orleans","New Orleans Saints","Saints","1","2","3700","NO@ATL","NO","ATL","","","","",""
"28399-12543","D","New York","New York Giants","Giants","2.5","2","3600","NYG@HOU","NYG","HOU","","","","",""
"28399-12529","D","Cleveland","Cleveland Browns","Browns","11.5","2","3500","NYJ@CLE","CLE","NYJ","","","","",""
"28399-12532","D","Detroit","Detroit Lions","Lions","6.5","2","3500","NE@DET","DET","NE","","","","",""
"28399-12525","D","Atlanta","Atlanta Falcons","Falcons","5.5","2","3400","NO@ATL","ATL","NO","","","","",""
"28399-12530","D","Dallas","Dallas Cowboys","Cowboys","9","2","3400","DAL@SEA","DAL","SEA","","","","",""
"28399-12535","D","Indianapolis","Indianapolis Colts","Colts","7","2","3400","IND@PHI","IND","PHI","","","","",""
"28399-12549","D","San Francisco","San Francisco 49ers","49ers","5","2","3300","SF@KC","SF","KC","","","","",""
"28399-12552","D","Washington","Washington Redskins","Redskins","9","2","3300","GB@WAS","WAS","GB","","","","",""
"28399-12551","D","Tampa Bay","Tampa Bay Buccaneers","Buccaneers","7","2","3200","PIT@TB","TB","PIT","","","","",""
"28399-12526","D","Buffalo","Buffalo Bills","Bills","0.5","2","3000","BUF@MIN","BUF","MIN","","","","",""
